image_id,image_path,source_image_path,plant_part,disease_class,source_split,coverage_bin_proxy,width,height,source_key
fruit_0080,data/severity_calibration/fruit/images/fruit_0080__download-12-_jpg.rf.72c428c3b9b0761c5e64f3448a30ab65.jpg,data/processed/fruit_disease_detection_yolov8/train/images/download-12-_jpg.rf.72c428c3b9b0761c5e64f3448a30ab65.jpg,fruit,Bacterial Spot,train,3,640,640,download-12-_jpg
fruit_0081,data/severity_calibration/fruit/images/fruit_0081__download-14-_jpg.rf.466fd529377b9791a688ad7d03f3f279.jpg,data/processed/fruit_disease_detection_yolov8/train/images/download-14-_jpg.rf.466fd529377b9791a688ad7d03f3f279.jpg,fruit,Bacterial Spot,train,3,640,640,download-14-_jpg
fruit_0082,data/severity_calibration/fruit/images/fruit_0082__download-17-_jpg.rf.b202e3618b2ee8d51a4298901e822949.jpg,data/processed/fruit_disease_detection_yolov8/train/images/download-17-_jpg.rf.b202e3618b2ee8d51a4298901e822949.jpg,fruit,Bacterial Spot,train,3,640,640,download-17-_jpg
fruit_0083,data/severity_calibration/fruit/images/fruit_0083__download-18-_jpg.rf.5d5d9d57ade01a5fe266f588a4744bd3.jpg,data/processed/fruit_disease_detection_yolov8/train/images/download-18-_jpg.rf.5d5d9d57ade01a5fe266f588a4744bd3.jpg,fruit,Bacterial Spot,train,1,640,640,download-18-_jpg
fruit_0084,data/severity_calibration/fruit/images/fruit_0084__download-2-_jpg.rf.8bea39233ac61676fc33926ce09daad5.jpg,data/processed/fruit_disease_detection_yolov8/train/images/download-2-_jpg.rf.8bea39233ac61676fc33926ce09daad5.jpg,fruit,Bacterial Spot,train,2,640,640,download-2-_jpg
fruit_0085,data/severity_calibration/fruit/images/fruit_0085__download-5-_jpg.rf.675d9eadf463095dbc21c1856a242e05.jpg,data/processed/fruit_disease_detection_yolov8/train/images/download-5-_jpg.rf.675d9eadf463095dbc21c1856a242e05.jpg,fruit,Bacterial Spot,train,1,640,640,download-5-_jpg
fruit_0086,data/severity_calibration/fruit/images/fruit_0086__download-7-_jpg.rf.085d2c7f56dfb4906f6facf6076cf6fa.jpg,data/processed/fruit_disease_detection_yolov8/train/images/download-7-_jpg.rf.085d2c7f56dfb4906f6facf6076cf6fa.jpg,fruit,Bacterial Spot,train,3,640,640,download-7-_jpg
fruit_0087,data/severity_calibration/fruit/images/fruit_0087__download-8-_jpg.rf.0636656020119fee055edfa88cde0553.jpg,data/processed/fruit_disease_detection_yolov8/train/images/download-8-_jpg.rf.0636656020119fee055edfa88cde0553.jpg,fruit,Bacterial Spot,train,3,640,640,download-8-_jpg
fruit_0088,data/severity_calibration/fruit/images/fruit_0088__images-1-_jpg.rf.1edbc4733c43a7cf32c90d761ba9b87e.jpg,data/processed/fruit_disease_detection_yolov8/train/images/images-1-_jpg.rf.1edbc4733c43a7cf32c90d761ba9b87e.jpg,fruit,Bacterial Spot,train,2,640,640,images-1-_jpg
fruit_0089,data/severity_calibration/fruit/images/fruit_0089__images-10-_jpg.rf.20faf7cfe17d952cd2688425e9f89152.jpg,data/processed/fruit_disease_detection_yolov8/train/images/images-10-_jpg.rf.20faf7cfe17d952cd2688425e9f89152.jpg,fruit,Bacterial Spot,train,2,640,640,images-10-_jpg
fruit_0090,data/severity_calibration/fruit/images/fruit_0090__images-11-_jpg.rf.5251f143a7794a444217ba174bd13bbd.jpg,data/processed/fruit_disease_detection_yolov8/train/images/images-11-_jpg.rf.5251f143a7794a444217ba174bd13bbd.jpg,fruit,Bacterial Spot,train,3,640,640,images-11-_jpg
fruit_0091,data/severity_calibration/fruit/images/fruit_0091__images-12-_jpg.rf.19be9de256b45ff4667a2c1178881c2f.jpg,data/processed/fruit_disease_detection_yolov8/train/images/images-12-_jpg.rf.19be9de256b45ff4667a2c1178881c2f.jpg,fruit,Bacterial Spot,train,3,640,640,images-12-_jpg
fruit_0092,data/severity_calibration/fruit/images/fruit_0092__images-14-_jpg.rf.b2f1c01c474c3462c922a0a7efa17c9a.jpg,data/processed/fruit_disease_detection_yolov8/train/images/images-14-_jpg.rf.b2f1c01c474c3462c922a0a7efa17c9a.jpg,fruit,Bacterial Spot,train,2,640,640,images-14-_jpg
fruit_0093,data/severity_calibration/fruit/images/fruit_0093__images-16-_jpg.rf.1526007f3250f087dc059754334d9cd8.jpg,data/processed/fruit_disease_detection_yolov8/train/images/images-16-_jpg.rf.1526007f3250f087dc059754334d9cd8.jpg,fruit,Bacterial Spot,train,2,640,640,images-16-_jpg
fruit_0094,data/severity_calibration/fruit/images/fruit_0094__images-17-_jpg.rf.1b97854a4b3654bcd820b6482a7b84c6.jpg,data/processed/fruit_disease_detection_yolov8/train/images/images-17-_jpg.rf.1b97854a4b3654bcd820b6482a7b84c6.jpg,fruit,Bacterial Spot,train,2,640,640,images-17-_jpg
fruit_0095,data/severity_calibration/fruit/images/fruit_0095__images-19-_jpg.rf.1cf62ea3511603295d2f49327b3f4f22.jpg,data/processed/fruit_disease_detection_yolov8/train/images/images-19-_jpg.rf.1cf62ea3511603295d2f49327b3f4f22.jpg,fruit,Bacterial Spot,train,2,640,640,images-19-_jpg
fruit_0096,data/severity_calibration/fruit/images/fruit_0096__images-2-_jpg.rf.517b7ca1240d83a655a8413c6f4c0c01.jpg,data/processed/fruit_disease_detection_yolov8/train/images/images-2-_jpg.rf.517b7ca1240d83a655a8413c6f4c0c01.jpg,fruit,Bacterial Spot,train,1,640,640,images-2-_jpg
fruit_0097,data/severity_calibration/fruit/images/fruit_0097__images-20-_jpg.rf.1463053aa235711b2a556aa25c7b0b44.jpg,data/processed/fruit_disease_detection_yolov8/train/images/images-20-_jpg.rf.1463053aa235711b2a556aa25c7b0b44.jpg,fruit,Bacterial Spot,train,2,640,640,images-20-_jpg
fruit_0098,data/severity_calibration/fruit/images/fruit_0098__images-23-_jpg.rf.290879a1980be01ceecd025d35420122.jpg,data/processed/fruit_disease_detection_yolov8/train/images/images-23-_jpg.rf.290879a1980be01ceecd025d35420122.jpg,fruit,Bacterial Spot,train,2,640,640,images-23-_jpg
fruit_0099,data/severity_calibration/fruit/images/fruit_0099__images-24-_jpg.rf.3c0d7da42af91e5107bfbda45821eac8.jpg,data/processed/fruit_disease_detection_yolov8/train/images/images-24-_jpg.rf.3c0d7da42af91e5107bfbda45821eac8.jpg,fruit,Bacterial Spot,train,1,640,640,images-24-_jpg
fruit_0100,data/severity_calibration/fruit/images/fruit_0100__images-25-_jpg.rf.0edec718f943f32fcdf837c40ecd53f3.jpg,data/processed/fruit_disease_detection_yolov8/train/images/images-25-_jpg.rf.0edec718f943f32fcdf837c40ecd53f3.jpg,fruit,Bacterial Spot,train,1,640,640,images-25-_jpg
fruit_0101,data/severity_calibration/fruit/images/fruit_0101__images-26-_jpg.rf.45780e55eb2a20cc96c5b08f4f09708b.jpg,data/processed/fruit_disease_detection_yolov8/train/images/images-26-_jpg.rf.45780e55eb2a20cc96c5b08f4f09708b.jpg,fruit,Bacterial Spot,train,1,640,640,images-26-_jpg
fruit_0102,data/severity_calibration/fruit/images/fruit_0102__images-29-_jpg.rf.95b1bdcdcb9cf743984a6556ba3f0f14.jpg,data/processed/fruit_disease_detection_yolov8/train/images/images-29-_jpg.rf.95b1bdcdcb9cf743984a6556ba3f0f14.jpg,fruit,Bacterial Spot,train,2,640,640,images-29-_jpg
fruit_0103,data/severity_calibration/fruit/images/fruit_0103__images-3-_jpg.rf.6700a891f05d6a0df102a08e6a5a3547.jpg,data/processed/fruit_disease_detection_yolov8/train/images/images-3-_jpg.rf.6700a891f05d6a0df102a08e6a5a3547.jpg,fruit,Bacterial Spot,train,3,640,640,images-3-_jpg
fruit_0104,data/severity_calibration/fruit/images/fruit_0104__images-30-_jpg.rf.49b4bdd4438eafda8e46b5f9423c7e8f.jpg,data/processed/fruit_disease_detection_yolov8/train/images/images-30-_jpg.rf.49b4bdd4438eafda8e46b5f9423c7e8f.jpg,fruit,Bacterial Spot,train,2,640,640,images-30-_jpg
fruit_0105,data/severity_calibration/fruit/images/fruit_0105__images-32-_jpg.rf.40c1c34c591cb29e56d96faa11fd3f0d.jpg,data/processed/fruit_disease_detection_yolov8/train/images/images-32-_jpg.rf.40c1c34c591cb29e56d96faa11fd3f0d.jpg,fruit,Bacterial Spot,train,1,640,640,images-32-_jpg
fruit_0106,data/severity_calibration/fruit/images/fruit_0106__images-36-_jpg.rf.76be58d79ce4fa1bdbf79c57589764d3.jpg,data/processed/fruit_disease_detection_yolov8/train/images/images-36-_jpg.rf.76be58d79ce4fa1bdbf79c57589764d3.jpg,fruit,Bacterial Spot,train,2,640,640,images-36-_jpg
fruit_0107,data/severity_calibration/fruit/images/fruit_0107__images-4-_jpg.rf.2285393ca7d0aabd151bbc45f14d3668.jpg,data/processed/fruit_disease_detection_yolov8/train/images/images-4-_jpg.rf.2285393ca7d0aabd151bbc45f14d3668.jpg,fruit,Bacterial Spot,train,3,640,640,images-4-_jpg
fruit_0108,data/severity_calibration/fruit/images/fruit_0108__images-5-_jpg.rf.1032e1d8bfc3493dd424bf1350bb6d33.jpg,data/processed/fruit_disease_detection_yolov8/train/images/images-5-_jpg.rf.1032e1d8bfc3493dd424bf1350bb6d33.jpg,fruit,Bacterial Spot,train,2,640,640,images-5-_jpg
fruit_0109,data/severity_calibration/fruit/images/fruit_0109__images-7-_jpg.rf.36c01dc0a90574474b3c755116d2c3bb.jpg,data/processed/fruit_disease_detection_yolov8/train/images/images-7-_jpg.rf.36c01dc0a90574474b3c755116d2c3bb.jpg,fruit,Bacterial Spot,train,3,640,640,images-7-_jpg
fruit_0110,data/severity_calibration/fruit/images/fruit_0110__images-9-_jpg.rf.62cf9fe549e365fc0a4f138d8039e81d.jpg,data/processed/fruit_disease_detection_yolov8/train/images/images-9-_jpg.rf.62cf9fe549e365fc0a4f138d8039e81d.jpg,fruit,Bacterial Spot,train,1,640,640,images-9-_jpg
fruit_0111,data/severity_calibration/fruit/images/fruit_0111__images_jpg.rf.3d78738e2d7ad533467824751bba799b.jpg,data/processed/fruit_disease_detection_yolov8/train/images/images_jpg.rf.3d78738e2d7ad533467824751bba799b.jpg,fruit,Bacterial Spot,train,3,640,640,images_jpg
fruit_0112,data/severity_calibration/fruit/images/fruit_0112__IMG20240615130737_jpg.rf.942e1f51973fac9f3867e14a377a954a.jpg,data/processed/fruit_disease_detection_yolov8/valid/images/IMG20240615130737_jpg.rf.942e1f51973fac9f3867e14a377a954a.jpg,fruit,Bacterial Spot,valid,0,640,640,IMG20240615130737_jpg
fruit_0113,data/severity_calibration/fruit/images/fruit_0113__blossom_end_rot_train-235-_jpg.rf.b4ce63ed69a42c1fdb16141e10e33f73.jpg,data/processed/fruit_disease_detection_yolov8/test/images/blossom_end_rot_train-235-_jpg.rf.b4ce63ed69a42c1fdb16141e10e33f73.jpg,fruit,Blossom End Rot,test,3,640,640,blossom_end_rot_train-235-_jpg
fruit_0114,data/severity_calibration/fruit/images/fruit_0114__blossom_end_rot_train-257-_jpg.rf.0f7db98c09212811c64101bd2a7b84d6.jpg,data/processed/fruit_disease_detection_yolov8/test/images/blossom_end_rot_train-257-_jpg.rf.0f7db98c09212811c64101bd2a7b84d6.jpg,fruit,Blossom End Rot,test,2,640,640,blossom_end_rot_train-257-_jpg
fruit_0115,data/severity_calibration/fruit/images/fruit_0115__blossom_end_rot_train-26-_jpg.rf.f49b922a66d09a6413e39cc7fc9e636b.jpg,data/processed/fruit_disease_detection_yolov8/test/images/blossom_end_rot_train-26-_jpg.rf.f49b922a66d09a6413e39cc7fc9e636b.jpg,fruit,Blossom End Rot,test,3,640,640,blossom_end_rot_train-26-_jpg
fruit_0116,data/severity_calibration/fruit/images/fruit_0116__blossom_end_rot_test-19-_jpg.rf.271f8d64e22af3bd6c24eb9baf67643b.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_test-19-_jpg.rf.271f8d64e22af3bd6c24eb9baf67643b.jpg,fruit,Blossom End Rot,train,3,640,640,blossom_end_rot_test-19-_jpg
fruit_0117,data/severity_calibration/fruit/images/fruit_0117__blossom_end_rot_test-22-_jpg.rf.1499b7a8cf0eeb06bea40d3c14100046.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_test-22-_jpg.rf.1499b7a8cf0eeb06bea40d3c14100046.jpg,fruit,Blossom End Rot,train,3,640,640,blossom_end_rot_test-22-_jpg
fruit_0118,data/severity_calibration/fruit/images/fruit_0118__blossom_end_rot_test-42-_jpg.rf.84f71a65133fe489543d3e218ed20304.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_test-42-_jpg.rf.84f71a65133fe489543d3e218ed20304.jpg,fruit,Blossom End Rot,train,3,640,640,blossom_end_rot_test-42-_jpg
fruit_0119,data/severity_calibration/fruit/images/fruit_0119__blossom_end_rot_test-56-_jpg.rf.1f40421a0ad633fc3dddec1cb0199696.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_test-56-_jpg.rf.1f40421a0ad633fc3dddec1cb0199696.jpg,fruit,Blossom End Rot,train,1,640,640,blossom_end_rot_test-56-_jpg
fruit_0120,data/severity_calibration/fruit/images/fruit_0120__blossom_end_rot_train-101-_jpg.rf.20b7974c2f2d68207ced8eac5e0b059e.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-101-_jpg.rf.20b7974c2f2d68207ced8eac5e0b059e.jpg,fruit,Blossom End Rot,train,1,640,640,blossom_end_rot_train-101-_jpg
fruit_0121,data/severity_calibration/fruit/images/fruit_0121__blossom_end_rot_train-107-_jpg.rf.43ef233e4c8b2f3b8648ece4478a1f5a.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-107-_jpg.rf.43ef233e4c8b2f3b8648ece4478a1f5a.jpg,fruit,Blossom End Rot,train,1,640,640,blossom_end_rot_train-107-_jpg
fruit_0122,data/severity_calibration/fruit/images/fruit_0122__blossom_end_rot_train-110-_jpg.rf.26be25041bdd6e1c4d75c396f828cde8.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-110-_jpg.rf.26be25041bdd6e1c4d75c396f828cde8.jpg,fruit,Blossom End Rot,train,0,640,640,blossom_end_rot_train-110-_jpg
fruit_0123,data/severity_calibration/fruit/images/fruit_0123__blossom_end_rot_train-127-_jpg.rf.4b24cb588fae12c636ecc643109bc775.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-127-_jpg.rf.4b24cb588fae12c636ecc643109bc775.jpg,fruit,Blossom End Rot,train,0,640,640,blossom_end_rot_train-127-_jpg
fruit_0124,data/severity_calibration/fruit/images/fruit_0124__blossom_end_rot_train-129-_jpg.rf.a78872a3def12f30edfe51861103e83c.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-129-_jpg.rf.a78872a3def12f30edfe51861103e83c.jpg,fruit,Blossom End Rot,train,1,640,640,blossom_end_rot_train-129-_jpg
fruit_0125,data/severity_calibration/fruit/images/fruit_0125__blossom_end_rot_train-133-_jpg.rf.16193ade4e3a53c764e8d71bfb611c45.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-133-_jpg.rf.16193ade4e3a53c764e8d71bfb611c45.jpg,fruit,Blossom End Rot,train,1,640,640,blossom_end_rot_train-133-_jpg
fruit_0126,data/severity_calibration/fruit/images/fruit_0126__blossom_end_rot_train-135-_jpg.rf.2de56641ec44a4bc0e1a28fd794b096c.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-135-_jpg.rf.2de56641ec44a4bc0e1a28fd794b096c.jpg,fruit,Blossom End Rot,train,1,640,640,blossom_end_rot_train-135-_jpg
fruit_0127,data/severity_calibration/fruit/images/fruit_0127__blossom_end_rot_train-137-_jpg.rf.29b023a1e1f8655b72131efad3f85f6c.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-137-_jpg.rf.29b023a1e1f8655b72131efad3f85f6c.jpg,fruit,Blossom End Rot,train,2,640,640,blossom_end_rot_train-137-_jpg
fruit_0128,data/severity_calibration/fruit/images/fruit_0128__blossom_end_rot_train-164-_jpg.rf.83ad26c9039e337731709d1c57bb1e9c.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-164-_jpg.rf.83ad26c9039e337731709d1c57bb1e9c.jpg,fruit,Blossom End Rot,train,1,640,640,blossom_end_rot_train-164-_jpg
fruit_0129,data/severity_calibration/fruit/images/fruit_0129__blossom_end_rot_train-167-_jpg.rf.883eef252ae539f031ac41c5534e8ffd.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-167-_jpg.rf.883eef252ae539f031ac41c5534e8ffd.jpg,fruit,Blossom End Rot,train,3,640,640,blossom_end_rot_train-167-_jpg
fruit_0130,data/severity_calibration/fruit/images/fruit_0130__blossom_end_rot_train-172-_jpg.rf.898f0a6e183f4bf5d289e7fd60178351.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-172-_jpg.rf.898f0a6e183f4bf5d289e7fd60178351.jpg,fruit,Blossom End Rot,train,2,640,640,blossom_end_rot_train-172-_jpg
fruit_0131,data/severity_calibration/fruit/images/fruit_0131__blossom_end_rot_train-175-_jpg.rf.2161bf90adf1d59bf8ea200edccb629d.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-175-_jpg.rf.2161bf90adf1d59bf8ea200edccb629d.jpg,fruit,Blossom End Rot,train,3,640,640,blossom_end_rot_train-175-_jpg
fruit_0132,data/severity_calibration/fruit/images/fruit_0132__blossom_end_rot_train-184-_jpg.rf.7236f9116b8ccb9c43c6e375ded2ac22.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-184-_jpg.rf.7236f9116b8ccb9c43c6e375ded2ac22.jpg,fruit,Blossom End Rot,train,2,640,640,blossom_end_rot_train-184-_jpg
fruit_0133,data/severity_calibration/fruit/images/fruit_0133__blossom_end_rot_train-186-_jpg.rf.495ac593964744f237d68193523ce6a8.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-186-_jpg.rf.495ac593964744f237d68193523ce6a8.jpg,fruit,Blossom End Rot,train,1,640,640,blossom_end_rot_train-186-_jpg
fruit_0134,data/severity_calibration/fruit/images/fruit_0134__blossom_end_rot_train-191-_jpg.rf.0433dc689c643434091fed8ba46712f8.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-191-_jpg.rf.0433dc689c643434091fed8ba46712f8.jpg,fruit,Blossom End Rot,train,0,640,640,blossom_end_rot_train-191-_jpg
fruit_0135,data/severity_calibration/fruit/images/fruit_0135__blossom_end_rot_train-195-_jpg.rf.83218362dcd4046a065e637169badc0a.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-195-_jpg.rf.83218362dcd4046a065e637169badc0a.jpg,fruit,Blossom End Rot,train,0,640,640,blossom_end_rot_train-195-_jpg
fruit_0136,data/severity_calibration/fruit/images/fruit_0136__blossom_end_rot_train-196-_jpg.rf.2250b76164be22e20d9278f811a5a14d.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-196-_jpg.rf.2250b76164be22e20d9278f811a5a14d.jpg,fruit,Blossom End Rot,train,0,640,640,blossom_end_rot_train-196-_jpg
fruit_0137,data/severity_calibration/fruit/images/fruit_0137__blossom_end_rot_train-197-_jpg.rf.6665ca8b7c912c22a5bd5b6d26cd954e.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-197-_jpg.rf.6665ca8b7c912c22a5bd5b6d26cd954e.jpg,fruit,Blossom End Rot,train,1,640,640,blossom_end_rot_train-197-_jpg
fruit_0138,data/severity_calibration/fruit/images/fruit_0138__blossom_end_rot_train-201-_jpg.rf.56d164c28094e687a2ea07c9c05a4d50.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-201-_jpg.rf.56d164c28094e687a2ea07c9c05a4d50.jpg,fruit,Blossom End Rot,train,3,640,640,blossom_end_rot_train-201-_jpg
fruit_0139,data/severity_calibration/fruit/images/fruit_0139__blossom_end_rot_train-209-_jpg.rf.397e418083c11a3dd1f791c302ee5cc0.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-209-_jpg.rf.397e418083c11a3dd1f791c302ee5cc0.jpg,fruit,Blossom End Rot,train,2,640,640,blossom_end_rot_train-209-_jpg
fruit_0140,data/severity_calibration/fruit/images/fruit_0140__blossom_end_rot_train-234-_jpg.rf.a6f4e3312a94807c6a15d9792153921d.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-234-_jpg.rf.a6f4e3312a94807c6a15d9792153921d.jpg,fruit,Blossom End Rot,train,2,640,640,blossom_end_rot_train-234-_jpg
fruit_0141,data/severity_calibration/fruit/images/fruit_0141__blossom_end_rot_train-239-_jpg.rf.5a3f05b86677dcf4a3e2cfd5738a445b.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-239-_jpg.rf.5a3f05b86677dcf4a3e2cfd5738a445b.jpg,fruit,Blossom End Rot,train,3,640,640,blossom_end_rot_train-239-_jpg
fruit_0142,data/severity_calibration/fruit/images/fruit_0142__blossom_end_rot_train-244-_jpg.rf.9e100c318fe5d25bff38f86d5e140665.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-244-_jpg.rf.9e100c318fe5d25bff38f86d5e140665.jpg,fruit,Blossom End Rot,train,0,640,640,blossom_end_rot_train-244-_jpg
fruit_0143,data/severity_calibration/fruit/images/fruit_0143__blossom_end_rot_train-245-_jpg.rf.a989b8987de4738a9dca5701ce6256e5.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-245-_jpg.rf.a989b8987de4738a9dca5701ce6256e5.jpg,fruit,Blossom End Rot,train,1,640,640,blossom_end_rot_train-245-_jpg
fruit_0144,data/severity_calibration/fruit/images/fruit_0144__blossom_end_rot_train-249-_jpg.rf.8b0e84b6444c0e8e7101fa6c485f13ea.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-249-_jpg.rf.8b0e84b6444c0e8e7101fa6c485f13ea.jpg,fruit,Blossom End Rot,train,0,640,640,blossom_end_rot_train-249-_jpg
fruit_0145,data/severity_calibration/fruit/images/fruit_0145__blossom_end_rot_train-256-_jpg.rf.b654376ba10e69d7eb87b4aca027c829.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-256-_jpg.rf.b654376ba10e69d7eb87b4aca027c829.jpg,fruit,Blossom End Rot,train,1,640,640,blossom_end_rot_train-256-_jpg
fruit_0146,data/severity_calibration/fruit/images/fruit_0146__blossom_end_rot_train-282-_jpg.rf.7530ea6e8abf14aea3283b086ed50776.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-282-_jpg.rf.7530ea6e8abf14aea3283b086ed50776.jpg,fruit,Blossom End Rot,train,2,640,640,blossom_end_rot_train-282-_jpg
fruit_0147,data/severity_calibration/fruit/images/fruit_0147__blossom_end_rot_train-295-_jpg.rf.02951d58d4db749d6b3a9b7973fc2e22.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-295-_jpg.rf.02951d58d4db749d6b3a9b7973fc2e22.jpg,fruit,Blossom End Rot,train,2,640,640,blossom_end_rot_train-295-_jpg
fruit_0148,data/severity_calibration/fruit/images/fruit_0148__blossom_end_rot_train-3-_jpg.rf.42c5f18d365a1084c2c34fb3511d982a.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-3-_jpg.rf.42c5f18d365a1084c2c34fb3511d982a.jpg,fruit,Blossom End Rot,train,2,640,640,blossom_end_rot_train-3-_jpg
fruit_0149,data/severity_calibration/fruit/images/fruit_0149__blossom_end_rot_train-310-_jpg.rf.375955f95d30b08c257e12514452b785.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-310-_jpg.rf.375955f95d30b08c257e12514452b785.jpg,fruit,Blossom End Rot,train,2,640,640,blossom_end_rot_train-310-_jpg
fruit_0150,data/severity_calibration/fruit/images/fruit_0150__blossom_end_rot_train-34-_jpg.rf.07ee298f63a3d6eaa3ee8ec504653b6d.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-34-_jpg.rf.07ee298f63a3d6eaa3ee8ec504653b6d.jpg,fruit,Blossom End Rot,train,3,640,640,blossom_end_rot_train-34-_jpg
fruit_0151,data/severity_calibration/fruit/images/fruit_0151__blossom_end_rot_train-41-_jpg.rf.0446b528b2a39f65fef8662b3f3aad2d.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-41-_jpg.rf.0446b528b2a39f65fef8662b3f3aad2d.jpg,fruit,Blossom End Rot,train,3,640,640,blossom_end_rot_train-41-_jpg
fruit_0152,data/severity_calibration/fruit/images/fruit_0152__blossom_end_rot_train-45-_jpg.rf.28db978da932253d3d6efd467acd5bee.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-45-_jpg.rf.28db978da932253d3d6efd467acd5bee.jpg,fruit,Blossom End Rot,train,3,640,640,blossom_end_rot_train-45-_jpg
fruit_0153,data/severity_calibration/fruit/images/fruit_0153__blossom_end_rot_train-53-_jpg.rf.0a8748c95ad3d0857921d5a60f3bceba.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-53-_jpg.rf.0a8748c95ad3d0857921d5a60f3bceba.jpg,fruit,Blossom End Rot,train,3,640,640,blossom_end_rot_train-53-_jpg
fruit_0154,data/severity_calibration/fruit/images/fruit_0154__blossom_end_rot_train-63-_jpg.rf.a859ce37029136057a3b3364742aee83.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-63-_jpg.rf.a859ce37029136057a3b3364742aee83.jpg,fruit,Blossom End Rot,train,2,640,640,blossom_end_rot_train-63-_jpg
fruit_0155,data/severity_calibration/fruit/images/fruit_0155__blossom_end_rot_train-64-_jpg.rf.1e1a17b3e0f32b6a4db53cd61350c15f.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-64-_jpg.rf.1e1a17b3e0f32b6a4db53cd61350c15f.jpg,fruit,Blossom End Rot,train,2,640,640,blossom_end_rot_train-64-_jpg
fruit_0156,data/severity_calibration/fruit/images/fruit_0156__blossom_end_rot_train-67-_jpg.rf.024f534326e970cdfdcaef919c46a1be.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-67-_jpg.rf.024f534326e970cdfdcaef919c46a1be.jpg,fruit,Blossom End Rot,train,0,640,640,blossom_end_rot_train-67-_jpg
fruit_0157,data/severity_calibration/fruit/images/fruit_0157__blossom_end_rot_train-8-_jpg.rf.2901d238b24e101684209fa2c62c644e.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-8-_jpg.rf.2901d238b24e101684209fa2c62c644e.jpg,fruit,Blossom End Rot,train,3,640,640,blossom_end_rot_train-8-_jpg
fruit_0158,data/severity_calibration/fruit/images/fruit_0158__blossom_end_rot_train-86-_jpg.rf.1258849fc235d846a1478a0067deaab1.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-86-_jpg.rf.1258849fc235d846a1478a0067deaab1.jpg,fruit,Blossom End Rot,train,1,640,640,blossom_end_rot_train-86-_jpg
fruit_0159,data/severity_calibration/fruit/images/fruit_0159__blossom_end_rot_train-93-_jpg.rf.3180a44b2ac9b0edfe135bc71c9e7256.jpg,data/processed/fruit_disease_detection_yolov8/train/images/blossom_end_rot_train-93-_jpg.rf.3180a44b2ac9b0edfe135bc71c9e7256.jpg,fruit,Blossom End Rot,train,1,640,640,blossom_end_rot_train-93-_jpg
