image_id,image_path,source_image_path,plant_part,disease_class,source_split,coverage_bin_proxy,width,height,source_key
leaf_0082,data/severity_calibration/leaf/images/leaf_0082__Late-Blight-135-_JPG.rf.391927b4ad720a1acafe974b9ce0e52b.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-135-_JPG.rf.391927b4ad720a1acafe974b9ce0e52b.jpg,leaf,Late Blight,train,3,512,512,Late-Blight-135-_JPG
leaf_0083,data/severity_calibration/leaf/images/leaf_0083__Late-Blight-146-_JPG.rf.06ba2de6cad27869bae90e527b116eba.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-146-_JPG.rf.06ba2de6cad27869bae90e527b116eba.jpg,leaf,Late Blight,train,1,512,512,Late-Blight-146-_JPG
leaf_0084,data/severity_calibration/leaf/images/leaf_0084__Late-Blight-190-_JPG.rf.22c7fd0e9cbcbd8a0693b6028021b814.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-190-_JPG.rf.22c7fd0e9cbcbd8a0693b6028021b814.jpg,leaf,Late Blight,train,0,512,512,Late-Blight-190-_JPG
leaf_0085,data/severity_calibration/leaf/images/leaf_0085__Late-Blight-217-_JPG.rf.29a4e4a5958dbfdfd6bfb1b9bb9cd74b.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-217-_JPG.rf.29a4e4a5958dbfdfd6bfb1b9bb9cd74b.jpg,leaf,Late Blight,train,0,512,512,Late-Blight-217-_JPG
leaf_0086,data/severity_calibration/leaf/images/leaf_0086__Late-Blight-242-_JPG.rf.3ffa08034d4ec4dd9d16a1d8df007790.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-242-_JPG.rf.3ffa08034d4ec4dd9d16a1d8df007790.jpg,leaf,Late Blight,train,2,512,512,Late-Blight-242-_JPG
leaf_0087,data/severity_calibration/leaf/images/leaf_0087__Late-Blight-257-_JPG.rf.1e77381204855594743e5ad56bc16d4c.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-257-_JPG.rf.1e77381204855594743e5ad56bc16d4c.jpg,leaf,Late Blight,train,0,512,512,Late-Blight-257-_JPG
leaf_0088,data/severity_calibration/leaf/images/leaf_0088__Late-Blight-272-_JPG.rf.01853a85b97574c795f79f2402976a12.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-272-_JPG.rf.01853a85b97574c795f79f2402976a12.jpg,leaf,Late Blight,train,0,512,512,Late-Blight-272-_JPG
leaf_0089,data/severity_calibration/leaf/images/leaf_0089__Late-Blight-336x437_jpg.rf.0f46ac5b2c39916c00fd57b1dd5af027.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-336x437_jpg.rf.0f46ac5b2c39916c00fd57b1dd5af027.jpg,leaf,Late Blight,train,1,512,512,Late-Blight-336x437_jpg
leaf_0090,data/severity_calibration/leaf/images/leaf_0090__Late-Blight-359-_JPG.rf.11224ff34ac95e528e16d81ec42ee890.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-359-_JPG.rf.11224ff34ac95e528e16d81ec42ee890.jpg,leaf,Late Blight,train,2,512,512,Late-Blight-359-_JPG
leaf_0091,data/severity_calibration/leaf/images/leaf_0091__Late-Blight-382-_JPG.rf.40e15d822e7de2ae472316165b073c2d.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-382-_JPG.rf.40e15d822e7de2ae472316165b073c2d.jpg,leaf,Late Blight,train,3,512,512,Late-Blight-382-_JPG
leaf_0092,data/severity_calibration/leaf/images/leaf_0092__Late-Blight-392-_JPG.rf.37d7fcddfdfa60a03281b9f36e186764.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-392-_JPG.rf.37d7fcddfdfa60a03281b9f36e186764.jpg,leaf,Late Blight,train,0,512,512,Late-Blight-392-_JPG
leaf_0093,data/severity_calibration/leaf/images/leaf_0093__Late-Blight-462-_JPG.rf.39c87fa996da629fd46fdb00ccfbe27d.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-462-_JPG.rf.39c87fa996da629fd46fdb00ccfbe27d.jpg,leaf,Late Blight,train,2,512,512,Late-Blight-462-_JPG
leaf_0094,data/severity_calibration/leaf/images/leaf_0094__Late-Blight-475-_JPG.rf.056a9c293160e6aab1f88a102ec5b7e0.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-475-_JPG.rf.056a9c293160e6aab1f88a102ec5b7e0.jpg,leaf,Late Blight,train,2,512,512,Late-Blight-475-_JPG
leaf_0095,data/severity_calibration/leaf/images/leaf_0095__Late-Blight-526-_JPG.rf.48909290f9dc3bc9dc69476f4be099b8.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-526-_JPG.rf.48909290f9dc3bc9dc69476f4be099b8.jpg,leaf,Late Blight,train,1,512,512,Late-Blight-526-_JPG
leaf_0096,data/severity_calibration/leaf/images/leaf_0096__Late-Blight-529-_JPG.rf.13e98e84460aeb76fd6ddf9df2395e41.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-529-_JPG.rf.13e98e84460aeb76fd6ddf9df2395e41.jpg,leaf,Late Blight,train,3,512,512,Late-Blight-529-_JPG
leaf_0097,data/severity_calibration/leaf/images/leaf_0097__Late-Blight-534-_JPG.rf.1ab8b7dd7d9e7c97374cb355c246692a.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-534-_JPG.rf.1ab8b7dd7d9e7c97374cb355c246692a.jpg,leaf,Late Blight,train,3,512,512,Late-Blight-534-_JPG
leaf_0098,data/severity_calibration/leaf/images/leaf_0098__Late-Blight-545-_JPG.rf.7b8a6dd7b3102673c070d1f784c14442.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-545-_JPG.rf.7b8a6dd7b3102673c070d1f784c14442.jpg,leaf,Late Blight,train,0,512,512,Late-Blight-545-_JPG
leaf_0099,data/severity_calibration/leaf/images/leaf_0099__Late-Blight-589-_JPG.rf.1790938e1e42a24fd4edb4b1d38e6499.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-589-_JPG.rf.1790938e1e42a24fd4edb4b1d38e6499.jpg,leaf,Late Blight,train,1,512,512,Late-Blight-589-_JPG
leaf_0100,data/severity_calibration/leaf/images/leaf_0100__Late-Blight-590-_JPG.rf.05b14624b141cb63a06e4c4b714094cc.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-590-_JPG.rf.05b14624b141cb63a06e4c4b714094cc.jpg,leaf,Late Blight,train,3,512,512,Late-Blight-590-_JPG
leaf_0101,data/severity_calibration/leaf/images/leaf_0101__Late-Blight-721-_JPG.rf.43cf5fbfbd9e5d6d4afbe6e2b2521f17.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-721-_JPG.rf.43cf5fbfbd9e5d6d4afbe6e2b2521f17.jpg,leaf,Late Blight,train,3,512,512,Late-Blight-721-_JPG
leaf_0102,data/severity_calibration/leaf/images/leaf_0102__Late-Blight-763-_JPG.rf.1ba0a7e77b552cd97c0244a1fa91f270.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-763-_JPG.rf.1ba0a7e77b552cd97c0244a1fa91f270.jpg,leaf,Late Blight,train,2,512,512,Late-Blight-763-_JPG
leaf_0103,data/severity_calibration/leaf/images/leaf_0103__Late-Blight-769-_JPG.rf.55bde0d1fc39c54f9c46d00f2a483cee.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-769-_JPG.rf.55bde0d1fc39c54f9c46d00f2a483cee.jpg,leaf,Late Blight,train,1,512,512,Late-Blight-769-_JPG
leaf_0104,data/severity_calibration/leaf/images/leaf_0104__Late-Blight-770-_JPG.rf.66f0155004bcb951afd2c96db45aa263.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-770-_JPG.rf.66f0155004bcb951afd2c96db45aa263.jpg,leaf,Late Blight,train,3,512,512,Late-Blight-770-_JPG
leaf_0105,data/severity_calibration/leaf/images/leaf_0105__Late-Blight-776-_JPG.rf.6206808ff66b93fab165df7a034a27e5.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-776-_JPG.rf.6206808ff66b93fab165df7a034a27e5.jpg,leaf,Late Blight,train,3,512,512,Late-Blight-776-_JPG
leaf_0106,data/severity_calibration/leaf/images/leaf_0106__Late-Blight-793-_JPG.rf.0d1bc7a134329ddad01db358e5351799.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-793-_JPG.rf.0d1bc7a134329ddad01db358e5351799.jpg,leaf,Late Blight,train,1,512,512,Late-Blight-793-_JPG
leaf_0107,data/severity_calibration/leaf/images/leaf_0107__Late-Blight-798-_JPG.rf.4bebaac717144e33cce674b34213dd08.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-798-_JPG.rf.4bebaac717144e33cce674b34213dd08.jpg,leaf,Late Blight,train,2,512,512,Late-Blight-798-_JPG
leaf_0108,data/severity_calibration/leaf/images/leaf_0108__Late-Blight-801-_JPG.rf.024f1d4128677d0d8f0b4519f2b036f6.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-801-_JPG.rf.024f1d4128677d0d8f0b4519f2b036f6.jpg,leaf,Late Blight,train,3,512,512,Late-Blight-801-_JPG
leaf_0109,data/severity_calibration/leaf/images/leaf_0109__Late-Blight-802-_JPG.rf.3ca0e8bbc6479b128e14a10aec391766.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-802-_JPG.rf.3ca0e8bbc6479b128e14a10aec391766.jpg,leaf,Late Blight,train,3,512,512,Late-Blight-802-_JPG
leaf_0110,data/severity_calibration/leaf/images/leaf_0110__Late-Blight-829-_JPG.rf.81360594d531878f6b8780dcf239bd2e.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-829-_JPG.rf.81360594d531878f6b8780dcf239bd2e.jpg,leaf,Late Blight,train,2,512,512,Late-Blight-829-_JPG
leaf_0111,data/severity_calibration/leaf/images/leaf_0111__Late-Blight-837-_jpg.rf.0ecee600328ebaa720bbfda19794145d.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-837-_jpg.rf.0ecee600328ebaa720bbfda19794145d.jpg,leaf,Late Blight,train,2,512,512,Late-Blight-837-_jpg
leaf_0112,data/severity_calibration/leaf/images/leaf_0112__Late-Blight-852-_JPG.rf.066f2725c1bb4ecffc2989313d5fc7e3.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-852-_JPG.rf.066f2725c1bb4ecffc2989313d5fc7e3.jpg,leaf,Late Blight,train,1,512,512,Late-Blight-852-_JPG
leaf_0113,data/severity_calibration/leaf/images/leaf_0113__Late-Blight-861-_JPG.rf.2198cddd53ed3d97f2c49bffbd064197.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-861-_JPG.rf.2198cddd53ed3d97f2c49bffbd064197.jpg,leaf,Late Blight,train,2,512,512,Late-Blight-861-_JPG
leaf_0114,data/severity_calibration/leaf/images/leaf_0114__Late-Blight-863-_JPG.rf.d11fc320676a7778bce394ccf6493f5f.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-863-_JPG.rf.d11fc320676a7778bce394ccf6493f5f.jpg,leaf,Late Blight,train,3,512,512,Late-Blight-863-_JPG
leaf_0115,data/severity_calibration/leaf/images/leaf_0115__Late-Blight-869-_JPG.rf.0c3d0f27b393c0a1334806d139918a8b.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-869-_JPG.rf.0c3d0f27b393c0a1334806d139918a8b.jpg,leaf,Late Blight,train,1,512,512,Late-Blight-869-_JPG
leaf_0116,data/severity_calibration/leaf/images/leaf_0116__Late-Blight-914-_JPG.rf.9754282d2b1d14a45ed7327548cde9c9.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-914-_JPG.rf.9754282d2b1d14a45ed7327548cde9c9.jpg,leaf,Late Blight,train,3,512,512,Late-Blight-914-_JPG
leaf_0117,data/severity_calibration/leaf/images/leaf_0117__Late-Blight-938-_JPG.rf.0e5cd3b2f163b86c2881b86d629a38a7.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-938-_JPG.rf.0e5cd3b2f163b86c2881b86d629a38a7.jpg,leaf,Late Blight,train,3,512,512,Late-Blight-938-_JPG
leaf_0118,data/severity_calibration/leaf/images/leaf_0118__Late-Blight-987-_JPG.rf.688c5426c44a5b8041900877471df64f.jpg,data/processed/disease_detection_yolov8/train/images/Late-Blight-987-_JPG.rf.688c5426c44a5b8041900877471df64f.jpg,leaf,Late Blight,train,2,512,512,Late-Blight-987-_JPG
leaf_0119,data/severity_calibration/leaf/images/leaf_0119__Late-blight-infected-potato-plants_2_jpg.rf.33469d647e200884fd4508373ffc06ca.jpg,data/processed/disease_detection_yolov8/train/images/Late-blight-infected-potato-plants_2_jpg.rf.33469d647e200884fd4508373ffc06ca.jpg,leaf,Late Blight,train,0,512,512,Late-blight-infected-potato-plants_2_jpg
leaf_0120,data/severity_calibration/leaf/images/leaf_0120__Late_blight_on_potato_leaf_3-58bcf5055f9b58af5c27bf74_jpg.rf.1b56c2028aa3c3aaffe953a248c519a9.jpg,data/processed/disease_detection_yolov8/train/images/Late_blight_on_potato_leaf_3-58bcf5055f9b58af5c27bf74_jpg.rf.1b56c2028aa3c3aaffe953a248c519a9.jpg,leaf,Late Blight,train,0,512,512,Late_blight_on_potato_leaf_3-58bcf5055f9b58af5c27bf74_jpg
leaf_0121,data/severity_calibration/leaf/images/leaf_0121__Late_blight_on_tomato_leaf_-287871756748-29_jpg.rf.26e3321a2d38406ac0f9093f80d6b81e.jpg,data/processed/disease_detection_yolov8/train/images/Late_blight_on_tomato_leaf_-287871756748-29_jpg.rf.26e3321a2d38406ac0f9093f80d6b81e.jpg,leaf,Late Blight,train,3,512,512,Late_blight_on_tomato_leaf_-287871756748-29_jpg
leaf_0122,data/severity_calibration/leaf/images/leaf_0122__Tomato-leaf-late-blight-99-transformed_jpeg.rf.077fde39b04cf67d33dfa0fcfcff0027.jpg,data/processed/disease_detection_yolov8/train/images/Tomato-leaf-late-blight-99-transformed_jpeg.rf.077fde39b04cf67d33dfa0fcfcff0027.jpg,leaf,Late Blight,train,1,512,512,Tomato-leaf-late-blight-99-transformed_jpeg
leaf_0123,data/severity_calibration/leaf/images/leaf_0123__TomatoLateBlightTop_jpg.rf.88ac215b0c3649c4ffee66a0b0342fd3.jpg,data/processed/disease_detection_yolov8/train/images/TomatoLateBlightTop_jpg.rf.88ac215b0c3649c4ffee66a0b0342fd3.jpg,leaf,Late Blight,train,2,512,512,TomatoLateBlightTop_jpg
leaf_0124,data/severity_calibration/leaf/images/leaf_0124__lateblightleaf_jpg.rf.04cdafa82e0aa27cbe086d5a6b8e2d1c.jpg,data/processed/disease_detection_yolov8/train/images/lateblightleaf_jpg.rf.04cdafa82e0aa27cbe086d5a6b8e2d1c.jpg,leaf,Late Blight,train,2,512,512,lateblightleaf_jpg
leaf_0125,data/severity_calibration/leaf/images/leaf_0125__photo-2_jpg.rf.3342ba994354a547777973e9fc0ca93f.jpg,data/processed/disease_detection_yolov8/train/images/photo-2_jpg.rf.3342ba994354a547777973e9fc0ca93f.jpg,leaf,Late Blight,train,2,512,512,photo-2_jpg
leaf_0126,data/severity_calibration/leaf/images/leaf_0126__potatolb_branchx500_jpg.rf.47aa1a10b4a950962210bed4f98c1e11.jpg,data/processed/disease_detection_yolov8/train/images/potatolb_branchx500_jpg.rf.47aa1a10b4a950962210bed4f98c1e11.jpg,leaf,Late Blight,train,0,512,512,potatolb_branchx500_jpg
leaf_0127,data/severity_calibration/leaf/images/leaf_0127__potatolb_symptoms_meg-cornell_300x225_jpg.rf.5026ff0749d8cf4ca433adfb85f16401.jpg,data/processed/disease_detection_yolov8/train/images/potatolb_symptoms_meg-cornell_300x225_jpg.rf.5026ff0749d8cf4ca433adfb85f16401.jpg,leaf,Late Blight,train,1,512,512,potatolb_symptoms_meg-cornell_300x225_jpg
leaf_0128,data/severity_calibration/leaf/images/leaf_0128__5816740026_d42ef24413_Phytophthora-Infestans_jpg.rf.c92ebe63d4d3d8efb8f27aefe03c6677.jpg,data/processed/disease_detection_yolov8/valid/images/5816740026_d42ef24413_Phytophthora-Infestans_jpg.rf.c92ebe63d4d3d8efb8f27aefe03c6677.jpg,leaf,Late Blight,valid,0,512,512,5816740026_d42ef24413_Phytophthora-Infestans_jpg
leaf_0129,data/severity_calibration/leaf/images/leaf_0129__Late-Blight-106-_JPG.rf.b921d9412db731bc392bccb17ec14bae.jpg,data/processed/disease_detection_yolov8/valid/images/Late-Blight-106-_JPG.rf.b921d9412db731bc392bccb17ec14bae.jpg,leaf,Late Blight,valid,1,512,512,Late-Blight-106-_JPG
leaf_0130,data/severity_calibration/leaf/images/leaf_0130__Late-Blight-1070-_JPG.rf.ab5c699bddca1b692c5d58777e8c7868.jpg,data/processed/disease_detection_yolov8/valid/images/Late-Blight-1070-_JPG.rf.ab5c699bddca1b692c5d58777e8c7868.jpg,leaf,Late Blight,valid,3,512,512,Late-Blight-1070-_JPG
leaf_0131,data/severity_calibration/leaf/images/leaf_0131__Late-Blight-319-_JPG.rf.a568c7b77e645a89e7f19176c3367ac7.jpg,data/processed/disease_detection_yolov8/valid/images/Late-Blight-319-_JPG.rf.a568c7b77e645a89e7f19176c3367ac7.jpg,leaf,Late Blight,valid,0,512,512,Late-Blight-319-_JPG
leaf_0132,data/severity_calibration/leaf/images/leaf_0132__Late-Blight-346-_JPG.rf.7e0a046b3b806b0e650d8f78f22cd5c6.jpg,data/processed/disease_detection_yolov8/valid/images/Late-Blight-346-_JPG.rf.7e0a046b3b806b0e650d8f78f22cd5c6.jpg,leaf,Late Blight,valid,1,512,512,Late-Blight-346-_JPG
leaf_0133,data/severity_calibration/leaf/images/leaf_0133__Late-Blight-416-_JPG.rf.acf6adba1b163fae7b48ba33161d3209.jpg,data/processed/disease_detection_yolov8/valid/images/Late-Blight-416-_JPG.rf.acf6adba1b163fae7b48ba33161d3209.jpg,leaf,Late Blight,valid,0,512,512,Late-Blight-416-_JPG
leaf_0134,data/severity_calibration/leaf/images/leaf_0134__Late-Blight-507-_JPG.rf.f53c56e04fb40a1b83eae03646437912.jpg,data/processed/disease_detection_yolov8/valid/images/Late-Blight-507-_JPG.rf.f53c56e04fb40a1b83eae03646437912.jpg,leaf,Late Blight,valid,2,512,512,Late-Blight-507-_JPG
leaf_0135,data/severity_calibration/leaf/images/leaf_0135__Late-Blight-625-_JPG.rf.d7b285bd00a312d57e0e01234e842c1b.jpg,data/processed/disease_detection_yolov8/valid/images/Late-Blight-625-_JPG.rf.d7b285bd00a312d57e0e01234e842c1b.jpg,leaf,Late Blight,valid,0,512,512,Late-Blight-625-_JPG
leaf_0136,data/severity_calibration/leaf/images/leaf_0136__Late-Blight-795-_JPG.rf.b0c0a0c832fac79a6eb6d7a58b3c3722.jpg,data/processed/disease_detection_yolov8/valid/images/Late-Blight-795-_JPG.rf.b0c0a0c832fac79a6eb6d7a58b3c3722.jpg,leaf,Late Blight,valid,1,512,512,Late-Blight-795-_JPG
leaf_0137,data/severity_calibration/leaf/images/leaf_0137__Late-Blight-880-_JPG.rf.5127e1c35e08173f7388041748dd295e.jpg,data/processed/disease_detection_yolov8/valid/images/Late-Blight-880-_JPG.rf.5127e1c35e08173f7388041748dd295e.jpg,leaf,Late Blight,valid,2,512,512,Late-Blight-880-_JPG
leaf_0138,data/severity_calibration/leaf/images/leaf_0138__Late-Blight-923-_JPG.rf.2261c88d4570a0e12dd3e14de88f9498.jpg,data/processed/disease_detection_yolov8/valid/images/Late-Blight-923-_JPG.rf.2261c88d4570a0e12dd3e14de88f9498.jpg,leaf,Late Blight,valid,0,512,512,Late-Blight-923-_JPG
leaf_0139,data/severity_calibration/leaf/images/leaf_0139__Late-blight-tomato-leaf-VikramBisht-MBag_jpg.rf.8962423983515f9f24e803abe08bb9c7.jpg,data/processed/disease_detection_yolov8/valid/images/Late-blight-tomato-leaf-VikramBisht-MBag_jpg.rf.8962423983515f9f24e803abe08bb9c7.jpg,leaf,Late Blight,valid,1,512,512,Late-blight-tomato-leaf-VikramBisht-MBag_jpg
leaf_0140,data/severity_calibration/leaf/images/leaf_0140__Lb69_JPG.rf.03160dc15620e1ecf2c7bcd01d3c62d1.jpg,data/processed/disease_detection_yolov8/valid/images/Lb69_JPG.rf.03160dc15620e1ecf2c7bcd01d3c62d1.jpg,leaf,Late Blight,valid,2,512,512,Lb69_JPG
leaf_0141,data/severity_calibration/leaf/images/leaf_0141__potato-late-blight-phytophthora-infestans-lesions-on-potato-foliage-X4XJF4_jpg_rf_509d83cb3c5976367afdfa8aaa3a7cc0-transformed_jpeg.rf.48d00dc60f1fefc6b689b7b5acd4b41a.jpg,data/processed/disease_detection_yolov8/valid/images/potato-late-blight-phytophthora-infestans-lesions-on-potato-foliage-X4XJF4_jpg_rf_509d83cb3c5976367afdfa8aaa3a7cc0-transformed_jpeg.rf.48d00dc60f1fefc6b689b7b5acd4b41a.jpg,leaf,Late Blight,valid,0,512,512,potato-late-blight-phytophthora-infestans-lesions-on-potato-foliage-X4XJF4_jpg_rf_509d83cb3c5976367afdfa8aaa3a7cc0-transformed_jpeg
leaf_0142,data/severity_calibration/leaf/images/leaf_0142__WhatsApp-Image-2023-02-21-at-16-55-36_jpeg.rf.62f9ff60025b3695a662aed016f89572.jpg,data/processed/disease_detection_yolov8/test/images/WhatsApp-Image-2023-02-21-at-16-55-36_jpeg.rf.62f9ff60025b3695a662aed016f89572.jpg,leaf,Leaf Miner,test,0,512,512,WhatsApp-Image-2023-02-21-at-16-55-36_jpeg
leaf_0143,data/severity_calibration/leaf/images/leaf_0143__leaf-miner-flies-tomato-3_jpg.rf.1d26b081e5ac380007a547e0dc566f8e.jpg,data/processed/disease_detection_yolov8/test/images/leaf-miner-flies-tomato-3_jpg.rf.1d26b081e5ac380007a547e0dc566f8e.jpg,leaf,Leaf Miner,test,2,512,512,leaf-miner-flies-tomato-3_jpg
leaf_0144,data/severity_calibration/leaf/images/leaf_0144__IMG_0024_JPEG.rf.2285c10e124c9876f60574adc08ce162.jpg,data/processed/disease_detection_yolov8/train/images/IMG_0024_JPEG.rf.2285c10e124c9876f60574adc08ce162.jpg,leaf,Leaf Miner,train,0,512,512,IMG_0024_JPEG
leaf_0145,data/severity_calibration/leaf/images/leaf_0145__IMG_20221123_122840_8_jpg.rf.097255235b194693ca35a21410dd4c29.jpg,data/processed/disease_detection_yolov8/train/images/IMG_20221123_122840_8_jpg.rf.097255235b194693ca35a21410dd4c29.jpg,leaf,Leaf Miner,train,1,512,512,IMG_20221123_122840_8_jpg
leaf_0146,data/severity_calibration/leaf/images/leaf_0146__IMG_20221123_122855_18_jpg.rf.50c75666eb523663c487cda1823857a3.jpg,data/processed/disease_detection_yolov8/train/images/IMG_20221123_122855_18_jpg.rf.50c75666eb523663c487cda1823857a3.jpg,leaf,Leaf Miner,train,0,512,512,IMG_20221123_122855_18_jpg
leaf_0147,data/severity_calibration/leaf/images/leaf_0147__IMG_20221123_122855_6_jpg.rf.6d4a381b0f4de59aa5efe230f39ef7ad.jpg,data/processed/disease_detection_yolov8/train/images/IMG_20221123_122855_6_jpg.rf.6d4a381b0f4de59aa5efe230f39ef7ad.jpg,leaf,Leaf Miner,train,0,512,512,IMG_20221123_122855_6_jpg
leaf_0148,data/severity_calibration/leaf/images/leaf_0148__IMG_20221123_122917_10_jpg.rf.64748650ddb04951be18c256dd5f3156.jpg,data/processed/disease_detection_yolov8/train/images/IMG_20221123_122917_10_jpg.rf.64748650ddb04951be18c256dd5f3156.jpg,leaf,Leaf Miner,train,0,512,512,IMG_20221123_122917_10_jpg
leaf_0149,data/severity_calibration/leaf/images/leaf_0149__IMG_20221123_122952_1_jpg.rf.b60d378b854cc5726b731fec9f66332f.jpg,data/processed/disease_detection_yolov8/train/images/IMG_20221123_122952_1_jpg.rf.b60d378b854cc5726b731fec9f66332f.jpg,leaf,Leaf Miner,train,0,512,512,IMG_20221123_122952_1_jpg
leaf_0150,data/severity_calibration/leaf/images/leaf_0150__IMG_20221123_123034_20_jpg.rf.5715074327466d47645ec8f1d18413f3.jpg,data/processed/disease_detection_yolov8/train/images/IMG_20221123_123034_20_jpg.rf.5715074327466d47645ec8f1d18413f3.jpg,leaf,Leaf Miner,train,0,512,512,IMG_20221123_123034_20_jpg
leaf_0151,data/severity_calibration/leaf/images/leaf_0151__IMG_20221123_123104_9_jpg.rf.0da8fcc2d85ecf0d7abb4882a87a564d.jpg,data/processed/disease_detection_yolov8/train/images/IMG_20221123_123104_9_jpg.rf.0da8fcc2d85ecf0d7abb4882a87a564d.jpg,leaf,Leaf Miner,train,0,512,512,IMG_20221123_123104_9_jpg
leaf_0152,data/severity_calibration/leaf/images/leaf_0152__IMG_20221123_123112_12_jpg.rf.33d38ea6b3e453b98548445806152f3d.jpg,data/processed/disease_detection_yolov8/train/images/IMG_20221123_123112_12_jpg.rf.33d38ea6b3e453b98548445806152f3d.jpg,leaf,Leaf Miner,train,1,512,512,IMG_20221123_123112_12_jpg
leaf_0153,data/severity_calibration/leaf/images/leaf_0153__IMG_20221123_123112_32_jpg.rf.2177ab69c74ea59f48dfc4661765d40c.jpg,data/processed/disease_detection_yolov8/train/images/IMG_20221123_123112_32_jpg.rf.2177ab69c74ea59f48dfc4661765d40c.jpg,leaf,Leaf Miner,train,0,512,512,IMG_20221123_123112_32_jpg
leaf_0154,data/severity_calibration/leaf/images/leaf_0154__IMG_20221231_102218_jpg.rf.97bcddbfdb473292bc7119ad14a0ff9f.jpg,data/processed/disease_detection_yolov8/train/images/IMG_20221231_102218_jpg.rf.97bcddbfdb473292bc7119ad14a0ff9f.jpg,leaf,Leaf Miner,train,2,512,512,IMG_20221231_102218_jpg
leaf_0155,data/severity_calibration/leaf/images/leaf_0155__IMG_20221231_102229_jpg.rf.2576fc9be97812b80d5e8f505918f3b3.jpg,data/processed/disease_detection_yolov8/train/images/IMG_20221231_102229_jpg.rf.2576fc9be97812b80d5e8f505918f3b3.jpg,leaf,Leaf Miner,train,3,512,512,IMG_20221231_102229_jpg
leaf_0156,data/severity_calibration/leaf/images/leaf_0156__IMG_20221231_102240_jpg.rf.24680c82a0593a69194d14ee5a360b5b.jpg,data/processed/disease_detection_yolov8/train/images/IMG_20221231_102240_jpg.rf.24680c82a0593a69194d14ee5a360b5b.jpg,leaf,Leaf Miner,train,2,512,512,IMG_20221231_102240_jpg
leaf_0157,data/severity_calibration/leaf/images/leaf_0157__IMG_20221231_102244_jpg.rf.1224d899736ac3beb05dad5662905112.jpg,data/processed/disease_detection_yolov8/train/images/IMG_20221231_102244_jpg.rf.1224d899736ac3beb05dad5662905112.jpg,leaf,Leaf Miner,train,1,512,512,IMG_20221231_102244_jpg
leaf_0158,data/severity_calibration/leaf/images/leaf_0158__IMG_9902_JPEG.rf.1ca3f39257e65b79bba775c684180b92.jpg,data/processed/disease_detection_yolov8/train/images/IMG_9902_JPEG.rf.1ca3f39257e65b79bba775c684180b92.jpg,leaf,Leaf Miner,train,0,512,512,IMG_9902_JPEG
leaf_0159,data/severity_calibration/leaf/images/leaf_0159__Leaf-Miner-10-_jpg.rf.20a8c10011392184cc80f81cdf9ad1b2.jpg,data/processed/disease_detection_yolov8/train/images/Leaf-Miner-10-_jpg.rf.20a8c10011392184cc80f81cdf9ad1b2.jpg,leaf,Leaf Miner,train,2,512,512,Leaf-Miner-10-_jpg
leaf_0160,data/severity_calibration/leaf/images/leaf_0160__Leaf-Miner-11-transformed_jpeg.rf.04a8f00959a1a98998ca973bb593a949.jpg,data/processed/disease_detection_yolov8/train/images/Leaf-Miner-11-transformed_jpeg.rf.04a8f00959a1a98998ca973bb593a949.jpg,leaf,Leaf Miner,train,1,512,512,Leaf-Miner-11-transformed_jpeg
